results_block correlations report | dataset=somos
procedures: global_concat, global_rm, block_concat, block_rm
internal consistency: concat vs rm (global), concat vs rm (block)

1) correlations to target — global concat
tr     label                     system          mode      variant         PCC         SRCC        KTAU        n
23     w2v2-large + BiLSTM       110             forward   original        0.775651    0.800000    0.611111    9
23     w2v2-large + BiLSTM       124             forward   long_pause      0.472417    0.650000    0.500000    9
23     w2v2-large + BiLSTM       124             forward   long_pause_noi  0.384068    0.500000    0.333333    9
23     w2v2-large + BiLSTM       124             forward   no_pause        0.336085    0.500000    0.388889    9
23     w2v2-large + BiLSTM       124             forward   original        0.368930    0.550000    0.444444    9
23     w2v2-large + BiLSTM       191             forward   long_pause      -0.562991   -0.516667   -0.333333   9
23     w2v2-large + BiLSTM       191             forward   long_pause_noi  -0.625280   -0.583333   -0.444444   9
23     w2v2-large + BiLSTM       191             forward   no_pause        -0.412759   -0.316667   -0.111111   9
23     w2v2-large + BiLSTM       191             forward   original        -0.273930   -0.066667   0.000000    9
24     w2v2-base + BiLSTM        057             random    long_pause      0.774334    0.800000    0.611111    9
24     w2v2-base + BiLSTM        057             random    long_pause_noi  0.787300    0.850000    0.666667    9
24     w2v2-base + BiLSTM        057             random    no_pause        0.290997    0.366667    0.222222    9
24     w2v2-base + BiLSTM        057             random    original        0.075308    0.166667    0.055556    9
24     w2v2-base + BiLSTM        061             random    long_pause      -0.303614   -0.116667   0.055556    9
24     w2v2-base + BiLSTM        061             random    long_pause_noi  -0.385604   -0.233333   -0.055556   9
24     w2v2-base + BiLSTM        061             random    no_pause        0.193391    0.433333    0.333333    9
24     w2v2-base + BiLSTM        061             random    original        0.256560    0.400000    0.333333    9
24     w2v2-base + BiLSTM        110             random    long_pause      0.431074    0.333333    0.277778    9
24     w2v2-base + BiLSTM        110             random    long_pause_noi  -0.180548   -0.516667   -0.333333   9
24     w2v2-base + BiLSTM        110             random    no_pause        0.351167    0.050000    0.055556    9
24     w2v2-base + BiLSTM        110             random    original        0.415498    0.266667    0.222222    9
24     w2v2-base + BiLSTM        124             random    long_pause      -0.436676   -0.383333   -0.166667   9
24     w2v2-base + BiLSTM        124             random    long_pause_noi  -0.448105   -0.416667   -0.277778   9
24     w2v2-base + BiLSTM        124             random    no_pause        -0.454955   -0.466667   -0.277778   9
24     w2v2-base + BiLSTM        124             random    original        -0.286948   -0.333333   -0.222222   9
24     w2v2-base + BiLSTM        191             random    long_pause      -0.223977   -0.083333   0.000000    9
24     w2v2-base + BiLSTM        191             random    long_pause_noi  -0.296993   -0.116667   0.000000    9
24     w2v2-base + BiLSTM        191             random    no_pause        -0.113293   -0.083333   -0.111111   9
24     w2v2-base + BiLSTM        191             random    original        -0.145466   -0.116667   -0.055556   9
24     w2v2-base + BiLSTM        057             reverse   long_pause      0.040361    -0.016667   -0.111111   9
24     w2v2-base + BiLSTM        057             reverse   long_pause_noi  -0.012626   -0.133333   -0.166667   9
24     w2v2-base + BiLSTM        057             reverse   no_pause        -0.156648   -0.083333   -0.055556   9
24     w2v2-base + BiLSTM        057             reverse   original        -0.144104   -0.100000   -0.055556   9
24     w2v2-base + BiLSTM        061             reverse   long_pause      -0.464614   -0.300000   -0.277778   9
24     w2v2-base + BiLSTM        061             reverse   long_pause_noi  -0.713956   -0.733333   -0.611111   9
24     w2v2-base + BiLSTM        061             reverse   no_pause        -0.118155   0.166667    0.111111    9
24     w2v2-base + BiLSTM        061             reverse   original        -0.182886   0.100000    0.055556    9
24     w2v2-base + BiLSTM        110             reverse   long_pause      0.532734    0.450000    0.388889    9
24     w2v2-base + BiLSTM        110             reverse   long_pause_noi  0.531782    0.366667    0.333333    9
24     w2v2-base + BiLSTM        110             reverse   no_pause        0.385735    0.200000    0.166667    9
24     w2v2-base + BiLSTM        110             reverse   original        0.444270    0.116667    0.055556    9
24     w2v2-base + BiLSTM        124             reverse   long_pause      0.499123    0.333333    0.222222    9
24     w2v2-base + BiLSTM        124             reverse   long_pause_noi  0.478166    0.450000    0.333333    9
24     w2v2-base + BiLSTM        124             reverse   no_pause        0.519394    0.333333    0.222222    9
24     w2v2-base + BiLSTM        124             reverse   original        0.563781    0.416667    0.277778    9
24     w2v2-base + BiLSTM        191             reverse   long_pause      -0.537868   -0.600000   -0.555556   9
24     w2v2-base + BiLSTM        191             reverse   long_pause_noi  -0.485811   -0.483333   -0.444444   9
24     w2v2-base + BiLSTM        191             reverse   no_pause        -0.151656   -0.400000   -0.333333   9
24     w2v2-base + BiLSTM        191             reverse   original        0.137378    0.183333    0.111111    9
24     w2v2-base + BiLSTM        057             forward   long_pause      0.736527    0.716667    0.555556    9
24     w2v2-base + BiLSTM        057             forward   long_pause_noi  0.714044    0.633333    0.444444    9
24     w2v2-base + BiLSTM        057             forward   no_pause        0.696838    0.783333    0.611111    9
24     w2v2-base + BiLSTM        057             forward   original        -0.001849   0.133333    0.166667    9
24     w2v2-base + BiLSTM        061             forward   long_pause      0.006231    0.050000    0.000000    9
24     w2v2-base + BiLSTM        061             forward   long_pause_noi  -0.155746   -0.100000   -0.111111   9
24     w2v2-base + BiLSTM        061             forward   no_pause        0.086956    0.116667    0.000000    9
24     w2v2-base + BiLSTM        061             forward   original        0.164233    0.183333    0.111111    9
24     w2v2-base + BiLSTM        110             forward   long_pause      0.670506    0.583333    0.388889    9
24     w2v2-base + BiLSTM        110             forward   long_pause_noi  0.408097    0.266667    0.111111    9
24     w2v2-base + BiLSTM        110             forward   no_pause        0.695534    0.700000    0.500000    9
24     w2v2-base + BiLSTM        110             forward   original        0.537834    0.483333    0.277778    9
24     w2v2-base + BiLSTM        124             forward   long_pause      0.020450    -0.166667   -0.166667   9
24     w2v2-base + BiLSTM        124             forward   long_pause_noi  0.156096    0.033333    0.000000    9
24     w2v2-base + BiLSTM        124             forward   no_pause        -0.058423   -0.166667   -0.166667   9
24     w2v2-base + BiLSTM        124             forward   original        -0.061465   -0.166667   -0.111111   9
24     w2v2-base + BiLSTM        191             forward   long_pause      -0.334933   -0.383333   -0.277778   9
24     w2v2-base + BiLSTM        191             forward   long_pause_noi  -0.313605   -0.216667   -0.111111   9
24     w2v2-base + BiLSTM        191             forward   no_pause        0.097752    0.200000    0.111111    9
24     w2v2-base + BiLSTM        191             forward   original        0.156407    0.200000    0.111111    9
