block_s,dataset,train,train_label,pair,base_pair,mode,variant,case_dir,rel_path,global_concat_PCC,global_concat_SRCC,global_concat_KTAU,global_concat_n,global_rm_PCC,global_rm_SRCC,global_rm_KTAU,global_rm_n,block_concat_PCC,block_concat_SRCC,block_concat_KTAU,block_concat_n,block_rm_PCC,block_rm_SRCC,block_rm_KTAU,block_rm_n
1,somos,18,w2v2-base + Transformer,rev_dlg_057__124,dlg_057__124,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_057__124/long_pause_noise,dialogue_block1/somos/train18/rev_dlg_057__124/long_pause_noise,-0.5640916951922419,0.09388335704125178,0.05105105105105105,37,-0.7635384055219548,-0.3435277382645804,-0.24024024024024027,37,-0.08910061907042396,-0.07766283819083702,-0.05286354095316032,185,-0.24632562435907596,-0.2849223201749517,-0.20151855708767066,185
1,somos,18,w2v2-base + Transformer,rev_dlg_057__124,dlg_057__124,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_057__124/no_pause,dialogue_block1/somos/train18/rev_dlg_057__124/no_pause,0.6748010182456865,0.8053579895685157,0.5915915915915916,37,-0.04350431117504298,-0.13229018492176386,-0.15015015015015015,37,-0.03773321839936393,-0.041848225328278636,-0.028731483840079227,185,-0.1904348575232406,-0.21519477529033576,-0.1387890451537654,185
1,somos,18,w2v2-base + Transformer,rev_dlg_057__124,dlg_057__124,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_057__124/original,dialogue_block1/somos/train18/rev_dlg_057__124/original,0.8097402898194979,0.8302513039355144,0.6246246246246245,37,0.3829109929571723,0.11972498814604077,0.02102102102102102,37,-0.031133824843526052,-0.0065591818534575285,-0.0035242360635440216,185,-0.1465149052433467,-0.16131612521698244,-0.10525288300448526,185
1,somos,18,w2v2-base + Transformer,rev_dlg_057__191,dlg_057__191,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_057__191/long_pause,dialogue_block1/somos/train18/rev_dlg_057__191/long_pause,-0.5765845923207796,-0.08305647840531562,-0.05226480836236934,42,0.6825858530815403,0.20249574588769145,0.16840882694541232,42,0.08397550539345347,0.04974366210255045,0.033740093716214545,182,0.08947755253532598,-0.04115827926347548,-0.027814080508094127,182
1,somos,18,w2v2-base + Transformer,rev_dlg_057__191,dlg_057__191,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_057__191/long_pause_noise,dialogue_block1/somos/train18/rev_dlg_057__191/long_pause_noise,-0.42578993728063746,0.06733652054128515,0.0313588850174216,42,0.6080328180897818,0.07787366806764733,0.04880884031398789,42,0.0889371559749523,0.06718497919689959,0.04355871801832416,182,0.07979972335985948,-0.02281268908491855,-0.0312830972307072,182
1,somos,18,w2v2-base + Transformer,rev_dlg_057__191,dlg_057__191,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_057__191/no_pause,dialogue_block1/somos/train18/rev_dlg_057__191/no_pause,-0.37548369090065775,0.10866218296734464,0.08246225319396051,42,0.32433647650116953,0.3917834859411718,0.33333333333333337,42,0.0605912742071977,0.06575330598281817,0.043556073367702834,182,-0.01403952898256651,-0.060576810013431036,-0.04020342594599796,182
1,somos,18,w2v2-base + Transformer,rev_dlg_057__191,dlg_057__191,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_057__191/original,dialogue_block1/somos/train18/rev_dlg_057__191/original,-0.28327724873732424,0.11627906976744186,0.08246225319396051,42,0.3166763282404838,0.41593063771169275,0.38443670150987225,42,0.04728108234756641,0.038125046341243266,0.02635480320838437,182,0.03789906257719029,-0.009058726662699872,6.19467271895192e-05,182
1,somos,18,w2v2-base + Transformer,rev_dlg_061__110,dlg_061__110,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_061__110/long_pause,dialogue_block1/somos/train18/rev_dlg_061__110/long_pause,-0.21147379025910795,-0.4258064516129033,-0.2817204301075269,31,0.841170642254629,0.45645161290322583,0.3290322580645162,31,0.15915980945460173,0.19513661340128755,0.1315335778240566,183,0.4086805277191558,0.4000989933793954,0.27774863709002373,183
1,somos,18,w2v2-base + Transformer,rev_dlg_061__110,dlg_061__110,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_061__110/long_pause_noise,dialogue_block1/somos/train18/rev_dlg_061__110/long_pause_noise,-0.36468821254928036,-0.4963709677419355,-0.33333333333333337,31,0.48396883924529444,0.06491935483870968,0.03655913978494624,31,0.15206848472337117,0.20575344586527972,0.14096299664105733,183,0.36058517571513693,0.296847608605223,0.18487682352893692,183
1,somos,18,w2v2-base + Transformer,rev_dlg_061__110,dlg_061__110,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_061__110/no_pause,dialogue_block1/somos/train18/rev_dlg_061__110/no_pause,0.898984144572171,0.48629032258064525,0.3806451612903226,31,0.904011998216803,0.5459677419354839,0.39784946236559143,31,0.20059175017685124,0.20876321414582547,0.1430413756028075,183,0.3776214371335178,0.4356589449072444,0.3056101811583498,183
1,somos,18,w2v2-base + Transformer,rev_dlg_061__110,dlg_061__110,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_061__110/original,dialogue_block1/somos/train18/rev_dlg_061__110/original,0.915185246643056,0.5584677419354839,0.40645161290322585,31,0.904000198867283,0.6258064516129033,0.48387096774193555,31,0.17346762283003592,0.1721626671694043,0.11785631288983457,183,0.42184473522950827,0.4657284399191936,0.345359317362495,183
1,somos,18,w2v2-base + Transformer,rev_dlg_061__124,dlg_061__124,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_061__124/long_pause,dialogue_block1/somos/train18/rev_dlg_061__124/long_pause,0.7386617374832232,0.575083426028921,0.4298850574712643,30,0.5381426729525111,0.39621802002224693,0.2735632183908046,30,-0.04116327942232415,-0.04910098779198565,-0.03662487799546106,187,-0.1790378428730992,-0.16633006066094047,-0.0846484849296355,187
1,somos,18,w2v2-base + Transformer,rev_dlg_061__124,dlg_061__124,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_061__124/long_pause_noise,dialogue_block1/somos/train18/rev_dlg_061__124/long_pause_noise,0.7537627204340526,0.5764182424916573,0.4344827586206897,30,0.6033095345535862,0.5141268075639599,0.3701149425287356,30,-0.03077073109545162,-0.04455108898584995,-0.029588899772026903,187,-0.06838612635905064,-0.11726926480440455,-0.06759956472549765,187
1,somos,18,w2v2-base + Transformer,rev_dlg_061__124,dlg_061__124,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_061__124/no_pause,dialogue_block1/somos/train18/rev_dlg_061__124/no_pause,0.886807753893187,0.596440489432703,0.44367816091954027,30,0.3340580938664745,0.12747497219132367,0.07126436781609195,30,-0.02807218600691446,-0.054942666112447316,-0.03888322614176895,187,-0.1045966623617833,-0.06493762658284108,-0.07642208287309346,187
1,somos,18,w2v2-base + Transformer,rev_dlg_061__124,dlg_061__124,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_061__124/original,dialogue_block1/somos/train18/rev_dlg_061__124/original,0.9037141180076272,0.7161290322580645,0.5448275862068965,30,0.3580251237979761,0.14304783092324808,0.14942528735632182,30,-0.05910682610623981,-0.04394896496869323,-0.030235103814945465,187,-0.08705357530537565,-0.030157792075972897,-0.012041545039286177,187
1,somos,18,w2v2-base + Transformer,rev_dlg_061__191,dlg_061__191,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_061__191/long_pause,dialogue_block1/somos/train18/rev_dlg_061__191/long_pause,0.3546450244849553,0.5109395109395111,0.2920634920634921,36,-0.36584659012411835,0.10064350064350065,0.05714285714285715,36,0.01907424494707139,0.013231890345506678,0.007781898999694318,182,-0.09356079533978051,-0.12818349491038167,-0.07344578775281757,182
1,somos,18,w2v2-base + Transformer,rev_dlg_061__191,dlg_061__191,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_061__191/long_pause_noise,dialogue_block1/somos/train18/rev_dlg_061__191/long_pause_noise,0.3697284179492993,0.5176319176319176,0.29841269841269846,36,-0.008813955640786256,0.14723294723294725,0.06666666666666667,36,0.009772377628208505,-0.004566382299068432,0.0,182,-0.08617976987509805,-0.09408698440889905,-0.051961645757095415,182
1,somos,18,w2v2-base + Transformer,rev_dlg_061__191,dlg_061__191,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_061__191/no_pause,dialogue_block1/somos/train18/rev_dlg_061__191/no_pause,0.14367119406561474,0.45997425997426,0.31111111111111117,36,-0.6547498993606782,-0.2728442728442729,-0.18095238095238098,36,-0.05346498965818164,-0.0910116358894589,-0.05802370595388858,182,-0.2815402287238845,-0.23129367998395628,-0.15576002946898554,182
1,somos,18,w2v2-base + Transformer,rev_dlg_061__191,dlg_061__191,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_061__191/original,dialogue_block1/somos/train18/rev_dlg_061__191/original,-0.07584558716492307,0.3482625482625483,0.3015873015873016,36,-0.6003608706671688,-0.25997425997426005,-0.18095238095238098,36,-0.0671533633575381,-0.1254637701020734,-0.08827010586602199,182,-0.2505753061303434,-0.2416271343422315,-0.14364397264581666,182
1,somos,18,w2v2-base + Transformer,rev_dlg_110__124,dlg_110__124,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_110__124/long_pause,dialogue_block1/somos/train18/rev_dlg_110__124/long_pause,-0.7614041505261742,-0.09626769626769627,-0.015873015873015872,36,-0.7738969248310256,-0.2978120978120979,-0.2,36,0.000497636967774797,-0.0018123230169238896,-0.0013109495999755966,181,0.020713119815989008,-0.005958227974084361,0.011413644546005932,181
1,somos,18,w2v2-base + Transformer,rev_dlg_110__124,dlg_110__124,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_110__124/long_pause_noise,dialogue_block1/somos/train18/rev_dlg_110__124/long_pause_noise,-0.8180363515856812,-0.2815958815958816,-0.1777777777777778,36,-0.7873419546549048,-0.45148005148005155,-0.32063492063492066,36,0.0011521262730688347,-0.019256672319706947,-0.014165955632452022,181,-0.003047316075265826,-0.030403279638468575,-0.00737788072863367,181
1,somos,18,w2v2-base + Transformer,rev_dlg_110__124,dlg_110__124,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_110__124/no_pause,dialogue_block1/somos/train18/rev_dlg_110__124/no_pause,-0.8043749496962904,-0.1456885456885457,-0.1142857142857143,36,-0.5661220724528813,-0.09678249678249677,0.0,36,0.06038478012257595,0.048840164441985974,0.03089051999147027,181,0.10824626553099553,0.0660148146875205,0.0583293989229585,181
1,somos,18,w2v2-base + Transformer,rev_dlg_110__124,dlg_110__124,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_110__124/original,dialogue_block1/somos/train18/rev_dlg_110__124/original,-0.8255491933077485,-0.18069498069498072,-0.13015873015873017,36,-0.5885502850607932,-0.10965250965250965,-0.009523809523809525,36,0.040686177864599285,0.06711926357065094,0.04649179271443505,181,0.11146359945101808,0.08597320616458179,0.06993221989790376,181
1,somos,18,w2v2-base + Transformer,rev_dlg_110__191,dlg_110__191,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_110__191/long_pause,dialogue_block1/somos/train18/rev_dlg_110__191/long_pause,-0.7179799370968488,-0.9520191055145463,-0.8315602836879434,48,-0.2964028391698383,-0.6336300477637863,-0.4663120567375887,48,0.2127408977919849,0.23210115254144673,0.15724279772159547,183,0.3159408543195066,0.24125881600249482,0.16093820738367653,183
1,somos,18,w2v2-base + Transformer,rev_dlg_110__191,dlg_110__191,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_110__191/long_pause_noise,dialogue_block1/somos/train18/rev_dlg_110__191/long_pause_noise,-0.7266565290735669,-0.9463742943986105,-0.8138297872340426,48,-0.4704841548488247,-0.7632435953104645,-0.546099290780142,48,0.14729085458342567,0.22161970860852406,0.1497589062973689,183,0.19868129838749612,0.13810225957206057,0.09174639167599637,183
1,somos,18,w2v2-base + Transformer,rev_dlg_110__191,dlg_110__191,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_110__191/no_pause,dialogue_block1/somos/train18/rev_dlg_110__191/no_pause,-0.7157010469272266,-0.8615935735996526,-0.6826241134751774,48,0.11111749122728815,-0.13417281806339557,-0.07624113475177306,48,0.24634686802992556,0.3214925064905392,0.22001631249673081,183,0.2988327121877137,0.27775964311040907,0.1806199782828576,183
1,somos,18,w2v2-base + Transformer,rev_dlg_110__191,dlg_110__191,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_110__191/original,dialogue_block1/somos/train18/rev_dlg_110__191/original,-0.6904390068793358,-0.7951584889274859,-0.5939716312056738,48,0.02325251530076515,-0.12917933130699086,-0.03900709219858157,48,0.2562515190055884,0.3284883956694756,0.22499598062389947,183,0.33191911502342053,0.3312267061050969,0.2115484754101422,183
1,somos,18,w2v2-base + Transformer,rev_dlg_124__191,dlg_124__191,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_124__191/long_pause,dialogue_block1/somos/train18/rev_dlg_124__191/long_pause,0.8631588798625957,0.8304137722742373,0.6234772978959024,43,0.8145207706360339,0.786771368166717,0.5769656699889257,43,-0.08871296614751263,-0.08859329608422063,-0.06107337335644365,182,-0.10653240866692282,-0.17334871869939977,-0.119918752481092,182
1,somos,18,w2v2-base + Transformer,rev_dlg_124__191,dlg_124__191,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_124__191/long_pause_noise,dialogue_block1/somos/train18/rev_dlg_124__191/long_pause_noise,0.8563246458643781,0.8264874660223497,0.6234772978959024,43,0.8106140905686319,0.7721232256115976,0.5725359911406422,43,-0.06849595548910015,-0.08996829576923435,-0.06266780652938501,182,-0.13087191522518268,-0.1913859811474827,-0.14069305918684136,182
1,somos,18,w2v2-base + Transformer,rev_dlg_124__191,dlg_124__191,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_124__191/no_pause,dialogue_block1/somos/train18/rev_dlg_124__191/no_pause,0.850359754956549,0.8249773482331622,0.6279069767441859,43,0.7527308713894868,0.6753246753246753,0.49058693244739754,43,-0.08301152082127697,-0.07769495441619338,-0.05193532785210844,182,-0.2090540099068095,-0.23855261498914546,-0.1744046586913807,182
1,somos,18,w2v2-base + Transformer,rev_dlg_124__191,dlg_124__191,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train18/rev_dlg_124__191/original,dialogue_block1/somos/train18/rev_dlg_124__191/original,0.8362933993612796,0.8190878888553307,0.6079734219269103,43,0.7422264349337349,0.6186952582301419,0.4307862679955703,43,-0.0946872943339798,-0.10133179945945242,-0.07204330514401741,182,-0.213642108237673,-0.24813048707940638,-0.18796393672088174,182
1,somos,19,w2v2-large + Transformer,dlg_057__061,dlg_057__061,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train19/dlg_057__061/long_pause,dialogue_block1/somos/train19/dlg_057__061/long_pause,0.4354205860026198,0.814516129032258,0.6774193548387097,32,-0.886151232929176,-0.660923753665689,-0.4435483870967743,32,0.04857042780975618,0.048672801560673204,0.03376713695456281,183,-0.056995159879535684,-0.12811329658357715,-0.08049558383428324,183
1,somos,19,w2v2-large + Transformer,dlg_057__061,dlg_057__061,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block1/somos/train19/dlg_057__061/long_pause_noise,dialogue_block1/somos/train19/dlg_057__061/long_pause_noise,0.39263546082902695,-0.658724340175953,-0.5120967741935485,32,-0.06146554727255518,-0.719941348973607,-0.6250000000000001,32,0.025491060543439182,0.031588688107136054,0.020880681378770923,183,-0.058160611369206444,-0.12548712753198757,-0.07727328178702941,183
